country,source,post_id,title,text,comments,category,sentiment_score,upvotes,created_utc,url
China,rss_www.economist.com,/content/32hlmn9s362pto171bs57kgg119ituh6,Trump’s brutal tariffs far outstrip any he has imposed before,"L ESS THAN two weeks into his new administration, Donald Trump has placed large tariffs on America’s three biggest trading partners—raising the spectre of a global trade war. With executive orders signed on February 1st, he initiated tariffs of 25% on imports from both Canada and Mexico, and added levies of 10% to imports from China. Although Mr Trump had vowed to do just this, his actions will still represent a shock to the global economy. They will drive up prices, weigh on growth and sow uncertainty for businesses. Moreover, they are likely to be just the first salvo for Mr Trump, who is itching to implement tariffs that are both more aggressive and more global.",,economy,,,1738434943.0,https://www.economist.com/finance-and-economics/2025/02/02/trumps-brutal-tariffs-far-outstrip-any-he-has-imposed-before
China,rss_www.economist.com,/content/0upe8ukogi7d8e4ci3t4cruns5qi0loa,China’s financial system is under brutal pressure,"“S hort essays” appear to be causing big problems in China’s bond market. Over the past year the term has been used to refer to rumours swirling around financial hubs, which often originate with brief posts on social media that attempt to explain the inner workings of the system. One such rumour claims that the central bank is hunting down speculators who have made “illegal transactions” on the bond market. Another implies the China Financial Futures Exchange, where bond futures are bought and sold, has ratcheted up fees in order to discourage trading.",,economy,,,1737609353.0,https://www.economist.com/finance-and-economics/2025/01/23/chinas-financial-system-is-under-brutal-pressure
China,rss_www.economist.com,/content/lljr4d752h029e56mbrs55k5ju4qns6i,China meets its official growth target. Not everyone is convinced,"T he company at the heart of “Severance”, a celebrated TV show that just began its second season, features a department of “Macrodata Refinement”. Its workers must spot disconcerting numbers and lock them away in a digital bin. Does China’s National Bureau of Statistics ( NBS ) have a similar department? If so, it excelled itself this week.",,economy,,,1737101271.0,https://www.economist.com/finance-and-economics/2025/01/17/china-meets-its-official-growth-target-not-everyone-is-convinced
China,rss_www.economist.com,/content/m2huhg854k3g4v9r2hd2ti49aemshmi9,China’s markets take a fresh beating,"A s Chinese markets came crashing down at the start of 2025, a joke circulated among investors: “What is the most valuable asset in the market?” The answer, they replied with a chuckle, was “retail investors”. China’s stockmarkets are dominated by amateurs. They buy high and sell low, helping the professionals eke out a living. They also seem to be in endless supply, no matter how much money is lost. “They get cut down like chives but grow right back,” goes a popular saying.",,economy,,,1736247624.0,https://www.economist.com/finance-and-economics/2025/01/07/chinas-markets-take-a-fresh-beating
China,rss_www.economist.com,/content/cfje87kplcma2pobpq1puv6o63dvg67d,"China’s firms are taking flight, worrying its rulers","F OR DECADES , China has put foreign capital to work. Officials pushed Western companies to trade technology for access to its vast market, helping build Chinese rivals that were often better and always cheaper. These upstarts began shipping goods westwards. The resulting “China shock” is often blamed for causing dislocation and despair in America’s heartlands. Now, though, it is China’s turn to worry. Its manufacturers are taking flight.",,economy,,,1735465965.0,https://www.economist.com/finance-and-economics/2024/12/29/chinas-firms-are-taking-flight-worrying-its-rulers
China,rss_www.economist.com,/content/d40rbjs4dr4bpk6irp2qck2q5skhoaft,What a censored speech says about China’s economy,"A t this time of year, many policymakers want to know how fast their economies will grow in the year ahead. China’s leaders set themselves a still tougher question: how fast their economy “should” grow. They are seeking not a forecast but a target.",,economy,,,1733981948.0,https://www.economist.com/finance-and-economics/2024/12/12/what-a-censored-speech-says-about-chinas-economy
China,rss_www.economist.com,/content/cdg47a1vgika1q4hpedcpi9j7sn69pb7,The hidden cost of Chinese loans,"L ending from China posed a dilemma to leaders in cash-strapped poor countries. In the 2010s, as the Belt and Road Initiative ( bri ) got going, China began to invest vast sums in overseas infrastructure. All told, throughout the initiative’s first decade, officials disbursed hundreds of billions of dollars to 150-odd countries. They helped build pipelines, ports, railways and much else, aiming to expand the country’s influence over trade. But emerging-market officials and Western foreign-policy hawks feared something darker was going on: that the initiative was deliberately saddling poor countries with too much debt. Once they inevitably defaulted, China would seize assets and enjoy not just influence over trade, but a chokehold.",,economy,,,1733377353.0,https://www.economist.com/finance-and-economics/2024/12/05/the-hidden-cost-of-chinese-loans
China,rss_www.economist.com,/content/iuh1ki0b6rvg9b96q8j7d5ul8othnrrq,How China will strike back at Trump,"W ho is Huohuade Lutenike ? Howard Lutnick, the billionaire nominee to lead America’s Commerce Department, is not well known in China. But he may end up shaping American trade policy. Since Donald Trump announced his pick, Chinese investors have scrambled for information. More than anything, they want to know if Mr Lutenike will slap Mr Trump’s proposed 60% tariffs on all Chinese imports. Such efforts have only gained urgency in the past fortnight. The president-elect has threatened an additional tariff on Chinese goods on his first day in office, while the sitting president has ratcheted up export controls.",,economy,,,1733051727.0,https://www.economist.com/finance-and-economics/2024/12/01/how-china-will-strike-back-at-trump
China,rss_www.economist.com,/content/mm4o9vevgt2maeb6sr7espsov35t35tu,Russia’s plunging currency spells trouble for its war effort,"A T FIRST GLANCE , it did not look that different from other sanctions. On November 21st America’s Treasury Department imposed new restrictions on more than four dozen Russian banks, including Gazprombank, the financial arm of the giant state gas firm. The bank, the largest in Russia not subject to American sanctions, had been excluded from previous packages to allow some central and eastern European countries to continue paying for imports of Russian gas. After December 20th, when the measures take full effect, European buyers of Russian gas will be forced to find workarounds involving either third-party banks or currencies other than the dollar, which will take time.",,economy,,,1733044465.0,https://www.economist.com/finance-and-economics/2024/12/01/russias-plunging-currency-spells-trouble-for-its-war-effort
China,rss_www.economist.com,/content/h7vjkcj666tbuj5i91njj2579l9qio0u,Is China really a nation of slackers?,"C hina is famous , even infamous, for hard graft. Prodigious amounts of toil and elbow grease helped the country become the workshop of the world. More than 175m migrant workers labour in cities far from home, often leaving their children in the care of relatives. And the sacrifices are not confined to the poor. Even some of China’s more sophisticated firms are known for their “996” office culture, encouraging unfortunate employees to work from 9am to 9pm, six days a week.",,economy,,,1732166695.0,https://www.economist.com/finance-and-economics/2024/11/21/is-china-really-a-nation-of-slackers
China,rss_www.economist.com,/content/0h1ktd8311nf43o8eg0li70a5p9tds43,Vladimir Putin is in a painful economic bind,"M ost central banks are cutting interest rates. Not Russia’s. Last month policymakers raised rates to 21%, a two-decade high; markets expect them to reach 23% by the year’s end. The shift is all the more unusual as it is happening at a time of war, when central bankers are normally loth to suppress economic activity.",,economy,,,1731936196.0,https://www.economist.com/finance-and-economics/2024/11/18/vladimir-putin-is-in-a-painful-economic-bind
China,rss_www.economist.com,/content/54o1linm91d529b9ucdjkqku9h7ve3dq,Why China needs to fill its empty homes,"I f not another flat was built and sales continued at their current pace, it would take eight years to sell all the homes lying dormant around Luoyang, a city of 7m in central China. The region is a hot spot for the country’s property crisis, where years of overbuilding have turned entire districts into housing graveyards. Sprawling wastelands of concrete and glass scar the city.",,economy,,,1730352804.0,https://www.economist.com/finance-and-economics/2024/10/31/why-china-needs-to-fill-its-empty-homes
China,rss_www.economist.com,/content/9pdo2l8qmf9v5pbkj1bjv3jouiqbhft3,China’s property crisis claims more victims: companies,"T HE FORECLOSURE and court auction of 87 flats in the southern city of Changsha last month underlines many of the problems with China’s property sector. The homes were owned by one woman, flouting the controls that Changsha and other cities have on the number of housing units urban dwellers can buy. The fact that one person was able to acquire so many highlights the backroom dealings that occur frequently. In the past, such speculative activity helped drive up prices and make China’s big cities some of the world’s most unaffordable. The situation, which is under investigation, also shows how rich Chinese often have had few investment options other than apartments. And even these investments now seem shoddy: most of the homes being auctioned in Changsha have gone unsold.",,economy,,,1728536156.0,https://www.economist.com/finance-and-economics/2024/10/10/chinas-property-crisis-claims-more-victims-companies
China,rss_www.economist.com,/content/lg57qoq98412v53b5k60h1ihelqbvs6e,"At last, China pulls the trigger on a bold stimulus package","T WO GUT instincts have distinguished the macroeconomic policies of Xi Jinping, China’s ruler since 2012. He has disdained consumer handouts, which he thinks breed laziness. And he has refrained from bold economic stimulus, the kind of fiscal and monetary “bazooka” that China’s previous leaders fired in November 2008 during the global financial crisis. Both of Mr Xi’s convictions have been tested by China’s economic woes over the past year. And this week, shortly before the 75th anniversary of the People’s Republic of China, he appears to have set his qualms aside, permitting China’s most attention-grabbing stimulus since 2008. Chinese stocks posted their best week in 16 years; Hong Kong’s surged at a pace unseen since 1998. Some analysts have even used the b-word.",,economy,,,1727437951.0,https://www.economist.com/finance-and-economics/2024/09/27/at-last-china-pulls-the-trigger-on-a-bold-stimulus-package
China,rss_www.economist.com,/content/5ie9uekem8b5ivm4el5sbfpv3hl8f8vr,China’s central bank tries to save the economy—and the stockmarket,"A s China’s economy has descended into deflation, the central bank’s lack of urgency has been a source of frustration for many economists. Policymakers at the People’s Bank of China ( PB o C ) initially expressed confidence that deflation was, so to speak, transitory. When it then persisted, they worried less about falling prices than about the side-effects of fighting them. They were reluctant to ease monetary policy decisively as China’s currency was too weak, banks’ profit margins too slim and bond yields too low.",,economy,,,1727171399.0,https://www.economist.com/finance-and-economics/2024/09/24/chinas-central-bank-tries-to-save-the-economy-and-the-stockmarket
China,rss_www.economist.com,/content/brcfmtgoulvp2ja489hdkb5risb3m1sn,How China’s communists fell in love with privatisation,"O n a recent visit to his hometown of Laixi, in eastern China, Guo Ping received a shock: the local government had sold off a number of state-owned assets, including two reservoirs. The small city’s finances, as well as those in the neighbouring port of Qingdao, were under strain, forcing officials to come up with new sources of revenue. This meant hawking even large bits of regional infrastructure. The sales seemed to be part of what Mr Guo, who asked to use a pseudonym, views as a gradual economic deterioration.",,economy,,,1726394589.0,https://www.economist.com/finance-and-economics/2024/09/15/how-chinas-communists-fell-in-love-with-privatisation
China,rss_www.economist.com,/content/uiedpknklehir1of9adj83ec6sji7fq8,China’s government is surprisingly redistributive,"W hen China’s ruler, Xi Jinping, began calling for “common prosperity” in 2021, he made investors nervous. The stated goal was to reduce inequality. But the term became wrapped up with something edgier: a morale-destroying campaign to browbeat billionaires into displays of charity, tighten regulations on big tech firms and curb what Mr Xi called the “disorderly expansion of capital”.",,economy,,,1726115452.0,https://www.economist.com/finance-and-economics/2024/09/12/chinas-government-is-surprisingly-redistributive
China,rss_www.economist.com,/content/do49vvvod1k2pn5avl6qrl9c8s59d662,China is suffering from a crisis of confidence,"C hina’s leaders have ambitious plans for the country’s economy, spanning one, five and even 15 years. In order to fulfil their goals, they know they will have to drum up prodigious amounts of manpower, materials and technology. But there is one vital input China’s leaders have recently struggled to procure: confidence.",,economy,,,1725510211.0,https://www.economist.com/finance-and-economics/2024/09/05/china-is-suffering-from-a-crisis-of-confidence
China,rss_www.economist.com,/content/oalpm97m9nlb0gocoemd94isv9jb2vbr,How Vladimir Putin hopes to transform Russian trade,"V ladimir Putin is spending big on his war in Ukraine. The Russian president has disbursed over $200bn, or 10% of GDP , on the invasion, according to America’s Department of Defence. He now plans to invest heavily in infrastructure that will enable his country’s economy to flourish even while cut off from the West. Over the next decade, the Russian state expects to funnel $70bn into the construction of transport routes to connect the country to trade partners in Asia and the Middle East. Russia’s far east and high north will receive the lion’s share; a smaller sum will go on the International North-South Transport Corridor ( INSTC ), a project designed to link Russia and the Indian Ocean via Iran. Officials promise growth in traffic along all non-Western trade routes.",,economy,,,1724847269.0,https://www.economist.com/finance-and-economics/2024/08/28/how-vladimir-putin-hopes-to-transform-russian-trade
China,rss_www.economist.com,/content/sema5n9c2t2fq26ns7sua5nclad1io1d,What is behind China’s perplexing bond-market intervention?,"M any governments live in fear of bond-market “vigilantes”, investors who punish errant policies by aggressively selling the sovereign’s debt, driving down its price and thereby pushing up its yield. Financial regulators also worry about bond-market malfunctions, such as unsettled trades, when one party to a transaction fails to honour its promises. These mishaps can send ripples of anxiety through an entire financial system.",,economy,,,1723639781.0,https://www.economist.com/finance-and-economics/2024/08/14/what-is-behind-chinas-perplexing-bond-market-intervention
China,rss_www.economist.com,/content/ekvg3ocmt1qd31epne3fgg7alan9qlgo,China’s last boomtowns show rapid growth is still possible,"C hina’s economic miracle emerged from dozens of industrial entrepots. Dongguan, famous for producing furniture and toys, as well as its many brothels, witnessed GDP growth of 21% in 2004. Hohhot, a town on the edge of the Mongolian steppe, posted growth of 18% in 2006 as it scarred its mineral-rich terrain with mines. Shanghai, the country’s commercial hub, achieved 15% growth the next year as it churned out everything from machinery and textiles to cargo ships and steel, minting millionaires in the process.",,economy,,,1722328793.0,https://www.economist.com/finance-and-economics/2024/07/30/chinas-last-boomtowns-show-rapid-growth-is-still-possible
China,rss_www.economist.com,/content/n7jtu37kqq74vloompgrts4unf3orsf7,China’s leaders face miserable economic-growth figures,"T he Jingxi Hotel in Beijing is known for its home-made yogurt—and for hosting some of the most important meetings in the history of the Chinese Communist Party. These gatherings include the “third plenum” of 1978, which confirmed Deng Xiaoping’s rise to power and the opening of China’s economy. From July 15th-18th, the country’s leaders met for another “third plenum” in this closely guarded venue. With luck, they savoured their yogurt. Because outside the hotel walls, the economy was again turning sour.",,economy,,,1721049587.0,https://www.economist.com/finance-and-economics/2024/07/15/chinas-leaders-face-miserable-economic-growth-figures
China,rss_www.economist.com,/content/a5n0kslauuaeiburtoiugjhkkntgjd0r,China’s currency is not as influential as once imagined,"C hinese officials seem pleased with the yuan’s recent progress as a global currency. The international monetary system is diversifying at an accelerating pace, said Pan Gongsheng, the governor of China’s central bank, in March. The yuan has become the fourth-most active currency in global payments, he noted. In trade finance, it now ranks third. And according to the central bank’s data, about half of China’s transactions with the rest of the world (for financial assets, as well as goods) are now settled in yuan.",,economy,,,1718251705.0,https://www.economist.com/finance-and-economics/2024/06/13/chinas-currency-is-not-as-influential-as-once-imagined
China,rss_www.economist.com,/content/iggrqjvl2hdu49qojb2mpu3vcbpvm4ia,China is distorting its stockmarket by trying to prop it up,"I nvestors in China’s stockmarket have been doing handsomely this year. The Shanghai composite index has risen by 12% from a multi-year low in February, notwithstanding a recent drop. Equity analysts and state media alike are cheering. For Xi Jinping, China’s leader, the rally was a relief, since retail investors own at least 80% of the market. A previous rout hurt them badly, adding to anxieties about the country’s future. To many, the recovery reflected good governance and fortune.",,economy,,,1718023449.0,https://www.economist.com/finance-and-economics/2024/06/10/china-is-distorting-its-stockmarket-by-trying-to-prop-it-up
China,rss_www.economist.com,/content/if3mq8klp3k5vjhlfvqgtnv8sl1vp31n,China’s economic model retains a dangerous allure,"T wenty years ago Joshua Cooper Ramo, a consultant, first wrote about the “Beijing consensus”. The Washington consensus of financial liberalisation, floating currencies and openness to foreign capital was, he posited, a damaged brand. China was pioneering its own approach to development based on principles of equality, innovation and a relentless focus on sovereignty and national security. This would appeal to lots of developing countries.",,economy,,,1717414723.0,https://www.economist.com/finance-and-economics/2024/06/03/chinas-economic-model-retains-a-dangerous-allure
China,rss_www.economist.com,/content/4rcii99h5pf46c6vhgp0tq6pi07vrejt,Xi Jinping’s surprising new source of economic advice,"Z hou Qiren is an unusual economist. A professor at Peking University, he spent ten years toiling in the countryside during China’s cultural revolution. “The same farmer”, he observed, “worked like two totally different persons on his private plots versus on collective land.” Unlike most economists, Mr Zhou still studies incentives and constraints from the ground up, starting not with abstract principles, but with concrete cases, often drawn from his travels around China and beyond.",,economy,,,1717043814.0,https://www.economist.com/finance-and-economics/2024/05/30/xi-jinpings-surprising-new-source-of-economic-advice
China,rss_www.economist.com,/content/4r5t89lftmjle90dj308r044f9udrhfv,"Brazil, India and Mexico are taking on China’s exports","A t last, it seemed time for a manufacturing take-off. Having struggled to compete with China’s industrial might, other emerging markets stood ready to benefit as their rival’s labour costs surged and rising tensions between it and the West pushed firms to look for new factory locations. Last year foreign direct investment into China fell to a 30-year low.",,economy,,,1716439426.0,https://www.economist.com/finance-and-economics/2024/05/23/brazil-india-and-mexico-are-taking-on-chinas-exports
China,rss_www.economist.com,/content/t6kcq43qsgm4nipg8vsmdfa6f435l8nl,The property firm that could break China’s back,"L and in Shenzhen , China’s southern technology hub, is scarce. Plots in years past have grabbed sky-high prices. But when Vanke, one of the country’s largest property firms, puts 19,000 square metres of land up for sale on May 18th, it will do so at a discount of 900m yuan ($125m), or 29%, on the price it paid seven years ago. The sale reeks of desperation. Vanke has been forced to flog its assets to pay its mounting debts. The company’s struggles are another sign of the worsening situation in China’s property industry.",,economy,,,1715834060.0,https://www.economist.com/finance-and-economics/2024/05/16/the-property-firm-that-could-break-chinas-back
China,rss_www.economist.com,/content/u6h88l3c047ckt64vmdr3nvo4f2rd6ta,Biden outdoes Trump with ultra-high China tariffs,"J ust over six years ago, when Donald Trump first announced tariffs on Chinese goods, it was as if a bomb had gone off. American stocks fell sharply at the prospect of a trade war, businesses warned of blowback and economists lined up to decry the move. Such is the protectionist mood in Washington now that Joe Biden’s announcement of new measures has been met with rather less panic—even though it concerns significantly higher tariffs.",,economy,,,1715684013.0,https://www.economist.com/finance-and-economics/2024/05/14/biden-outdoes-trump-with-ultra-high-china-tariffs
China,rss_www.economist.com,/content/csmtekfusja8kitsvdtiihgqjficabuk,Could America and its allies club together to weaken the dollar?,"T he Plaza Hotel has New York glamour in spades. Sitting at a corner of Central Park, it was the setting for “Home Alone 2”, a film that came out in 1992 in which a child finds himself lost in the metropolis. He takes up residence in one of the hotel’s suites, thanks to his father’s credit card, and briefly lives a life of luxury. Donald Trump, the hotel’s owner at the time, has a walk-on part, which was the outcome of a hard bargain. According to the film’s director, he demanded to appear as a condition for giving the filmmakers access to the hotel. This was not the first deal in which the venue had played a part. Seven years earlier it hosted negotiators for the Plaza Accord, which was agreed on by America, Britain, France, Japan and West Germany, and aimed for a depreciation of the dollar against the yen and the Deutschmark.",,economy,,,1715228920.0,https://www.economist.com/finance-and-economics/2024/05/09/could-america-and-its-allies-club-together-to-weaken-the-dollar
China,rss_search.cnbc.com,108114440,China says it’s willing to cooperate with the U.S. on fentanyl,"China's and U.S.' flags are seen printed on paper in this illustration taken January 27, 2022.

BEIJING — China is willing to do more to address White House concerns about illicit fentanyl trade, but it will be ""a different thing"" if ongoing debate over the drug facilitates more U.S. tariffs on the world's second largest economy, an official from the Chinese Ministry of Foreign Affairs told reporters Wednesday.

Washington should have ""said a big thank you"" to China on what it has done to restrict fentanyl trade in the U.S., the official said via an official English translation, claiming the White House did not appreciate the effort and instead raised duties on Chinese goods twice this year over the drug.

Since taking office in January, U.S. President Donald Trump has increased tariffs on Chinese goods by 20% on the basis of the country's alleged role in the U.S. fentanyl crisis. The addictive drug, precursors to which are mostly produced in China and Mexico, has led to tens of thousa",,economy,,,1741761113.0,https://www.cnbc.com/2025/03/12/china-says-its-willing-to-cooperate-with-the-us-on-fentanyl.html
China,rss_search.cnbc.com,108113182,DeepSeek AI cranks open the spigots on Chinese venture capital,"Dado Ruvic | Reuters

BEIJING — DeepSeek's artificial intelligence breakthrough is stirring up China's venture capital world after three straight years of decline. As DeepSeek released its OpenAI rival in late January, AI drug discovery company Insilico Medicine was finalizing a $110 million series E financing round led by Hong Kong-based Value Partners , the startup's CEO and founder Alex Zhavoronkov told CNBC in an exclusive interview. The deal closed last month. But so many Chinese funds wanted to participate at the last minute — ""like an avalanche"" — that Insilico is planning a series ""E2"" raise, Zhavoronkov said. ""We have never seen this level of interest before."" Qiming Ventures-backed Insilico uses AI from DeepSeek and other companies to create models for developing drugs. Ten of the startup's drugs have already received approval for clinical tests, according to Insilico, which lists research labs in China, the U.S. and the Middle East. Zhavoronkov added that during his U.S. tra",,economy,,,1741744116.0,https://www.cnbc.com/2025/03/12/deepseek-ai-cranks-open-the-spigots-on-chinese-venture-capital.html
China,rss_search.cnbc.com,108112489,China's $41 billion plan to boost consumption is just a start as deflationary pressures deepen,"QINGDAO, CHINA - JANUARY 08: Customers browse at an electronics shop amid an ongoing nationwide trade-in subsidy program on January 8, 2025 in Qingdao, Shandong Province of China. Zhang Ying | Visual China Group | Getty Images

BEIJING — China's latest move to boost consumption isn't meant to jolt all kinds of spending. Policymakers last week doubled subsidies for a consumer trade-in program to 300 billion yuan ($41.47 billion) this year, matching market expectations — and again steering clear of cash handouts. The subsidies will go toward around 15% to 20% of the purchase price for select products, including mid-range smartphones and home appliances. That's an expansion from last year's 150 billion yuan program, announced in the summer, for a narrower range of products. The new round of subsidies are ""pretty substantial"" and will likely support retail sales, similar to how e-commerce companies saw a sales boost in certain products late last year, Jacob Cooke, co-founder and CEO of WPI",,economy,,,1741634886.0,https://www.cnbc.com/2025/03/11/chinas-41-billion-plan-to-boost-consumption-is-just-a-start.html
